result,gf,ga,xg_x,xga,poss,sh,sot,dist,xg_y,npxg,g-xg,sota,saves,save%,att (gk),thr,psxg,psxg+/-,ast,xag,xa,kp,1/3,ppa,crspa,prgp,attempted passes,completed passes,corner kicks,shots blocked,tkl+int,err,mid 3rd,att pen,att 3rd,fls,fld,off,season,team_Aston Villa,team_Bournemouth,team_Brentford,team_Brighton and Hove Albion,team_Burnley,team_Chelsea,team_Crystal Palace,team_Everton,team_Fulham,team_Leeds United,team_Leicester City,team_Liverpool,team_Luton Town,team_Manchester City,team_Manchester United,team_Newcastle United,team_Nottingham Forest,team_Sheffield United,team_Southampton,team_Tottenham Hotspur,team_West Bromwich Albion,team_West Ham United,team_Wolverhampton Wanderers,opponent_Aston Villa,opponent_Bournemouth,opponent_Brentford,opponent_Brighton,opponent_Burnley,opponent_Chelsea,opponent_Crystal Palace,opponent_Everton,opponent_Fulham,opponent_Leeds United,opponent_Leicester City,opponent_Liverpool,opponent_Luton Town,opponent_Manchester City,opponent_Manchester Utd,opponent_Newcastle Utd,opponent_Nott'ham Forest,opponent_Sheffield Utd,opponent_Southampton,opponent_Tottenham,opponent_West Brom,opponent_West Ham,opponent_Wolves
-1,1.0,3.0,1.0,1.9,57.0,12.0,2.0,13.9,1.0,1.0,0.0,6.0,3.0,50.0,49.0,7.0,1.5,-1.5,1,0.6,1.1,6.0,26.0,6.0,1.0,42.0,629.0,510.0,1.0,1.0,27,2.0,311.0,17.0,117.0,9.0,11.0,3.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.6,0.5,59.0,18.0,3.0,14.1,1.6,1.6,-0.6,1.0,0.0,0.0,32.0,4.0,0.1,-0.9,1,1.3,1.7,13.0,39.0,12.0,3.0,56.0,637.0,525.0,11.0,1.0,21,0.0,335.0,36.0,215.0,10.0,6.0,1.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1,1.0,2.0,0.9,1.4,36.0,11.0,3.0,17.3,0.9,0.9,0.1,8.0,6.0,75.0,39.0,3.0,1.5,-0.5,1,0.9,0.6,10.0,13.0,2.0,1.0,16.0,351.0,252.0,5.0,4.0,34,0.0,139.0,21.0,72.0,17.0,10.0,0.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,3.0,0.0,3.1,1.1,50.0,23.0,9.0,15.2,3.1,3.1,-0.1,1.0,1.0,100.0,32.0,2.0,0.4,0.4,2,2.5,2.2,14.0,23.0,11.0,3.0,43.0,475.0,365.0,5.0,1.0,23,0.0,242.0,53.0,172.0,14.0,12.0,2.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,0.0,2.2,1.9,31.0,7.0,5.0,12.9,2.2,2.2,-0.2,2.0,2.0,100.0,35.0,5.0,0.8,0.8,2,1.6,0.8,5.0,15.0,7.0,3.0,26.0,357.0,260.0,1.0,5.0,26,0.0,170.0,14.0,67.0,7.0,12.0,0.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3.0,2.0,1.5,1.8,58.0,16.0,4.0,15.7,1.5,1.5,0.5,2.0,0.0,0.0,35.0,3.0,1.2,0.0,2,1.1,0.7,9.0,37.0,11.0,1.0,54.0,590.0,460.0,4.0,0.0,14,0.0,273.0,35.0,180.0,12.0,13.0,2.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1,0.0,3.0,1.6,1.7,41.0,16.0,3.0,16.8,1.6,1.6,-1.6,10.0,7.0,70.0,45.0,5.0,2.5,-0.5,0,1.4,1.1,12.0,17.0,9.0,1.0,36.0,378.0,277.0,8.0,2.0,23,0.0,166.0,24.0,116.0,12.0,16.0,2.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,1.0,1.1,1.6,36.0,9.0,1.0,11.9,1.1,1.1,-1.1,4.0,3.0,75.0,33.0,1.0,1.2,0.2,0,0.9,0.6,7.0,20.0,2.0,1.0,23.0,313.0,200.0,1.0,4.0,25,1.0,171.0,16.0,88.0,9.0,6.0,2.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3.0,1.0,3.1,0.2,67.0,27.0,6.0,15.3,3.1,3.1,-0.1,1.0,0.0,0.0,25.0,0.0,0.1,-0.9,1,1.3,1.2,12.0,49.0,10.0,6.0,44.0,651.0,534.0,7.0,5.0,22,0.0,379.0,36.0,255.0,10.0,8.0,0.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,1.5,1.5,38.0,7.0,0.0,17.6,1.5,0.7,-0.5,7.0,5.0,71.4,43.0,1.0,2.2,0.2,0,0.6,0.4,4.0,13.0,2.0,0.0,10.0,391.0,281.0,3.0,3.0,37,0.0,199.0,14.0,82.0,8.0,10.0,2.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,1.0,0.6,0.8,59.0,10.0,4.0,16.6,0.6,0.6,-0.6,4.0,3.0,75.0,42.0,5.0,0.9,-0.1,0,0.4,0.7,5.0,29.0,12.0,4.0,30.0,532.0,406.0,3.0,1.0,29,3.0,260.0,24.0,165.0,13.0,13.0,1.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1,1.0,2.0,0.5,1.4,33.0,4.0,3.0,13.3,0.5,0.5,0.5,5.0,3.0,60.0,20.0,2.0,1.2,-0.8,0,0.2,0.3,2.0,19.0,5.0,1.0,22.0,289.0,182.0,7.0,4.0,48,0.0,139.0,13.0,93.0,19.0,6.0,7.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,4.0,2.2,2.4,60.0,14.0,4.0,13.8,2.2,2.2,-1.2,5.0,1.0,20.0,43.0,5.0,2.1,-1.9,1,2.1,3.0,11.0,52.0,16.0,5.0,66.0,642.0,504.0,8.0,4.0,19,2.0,293.0,43.0,234.0,5.0,12.0,1.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1,1.0,3.0,1.4,1.0,53.0,9.0,4.0,16.0,1.4,1.4,-0.4,6.0,3.0,50.0,38.0,10.0,2.0,-1.0,1,1.3,1.0,7.0,37.0,9.0,4.0,46.0,557.0,434.0,4.0,3.0,29,0.0,254.0,18.0,162.0,10.0,14.0,1.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3.0,2.0,1.2,1.2,48.0,11.0,5.0,14.8,1.2,1.2,1.8,3.0,1.0,33.3,43.0,3.0,0.9,-1.1,2,0.7,1.0,7.0,21.0,7.0,4.0,30.0,502.0,373.0,6.0,4.0,28,0.0,253.0,25.0,139.0,10.0,14.0,0.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1,2.0,3.0,1.6,2.9,32.0,9.0,5.0,12.9,1.6,1.6,0.4,5.0,2.0,40.0,28.0,1.0,3.0,0.0,0,0.9,1.1,6.0,19.0,9.0,3.0,30.0,308.0,195.0,3.0,7.0,36,0.0,141.0,30.0,114.0,15.0,13.0,3.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1,1.0,3.0,1.0,2.1,28.0,9.0,2.0,15.3,1.0,1.0,0.0,15.0,12.0,80.0,30.0,4.0,4.1,1.1,1,0.6,0.4,4.0,12.0,7.0,3.0,22.0,312.0,214.0,8.0,7.0,29,1.0,126.0,18.0,88.0,2.0,4.0,2.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,2.0,0.0,1.9,1.0,29.0,9.0,6.0,14.0,1.9,1.9,0.1,5.0,5.0,100.0,29.0,2.0,1.3,1.3,2,1.9,0.7,8.0,14.0,6.0,2.0,14.0,290.0,179.0,4.0,4.0,30,0.0,141.0,15.0,76.0,9.0,11.0,0.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1,1.0,4.0,1.6,2.8,38.0,15.0,6.0,19.8,1.6,1.6,-0.6,8.0,4.0,50.0,31.0,3.0,3.5,-0.5,0,0.6,0.7,9.0,18.0,10.0,1.0,27.0,392.0,268.0,1.0,2.0,29,1.0,205.0,19.0,118.0,4.0,18.0,3.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,1.0,0.4,2.3,30.0,6.0,2.0,19.4,0.4,0.4,-0.4,10.0,9.0,90.0,34.0,6.0,2.7,1.7,0,0.3,0.4,4.0,22.0,5.0,3.0,19.0,334.0,243.0,1.0,6.0,19,1.0,173.0,15.0,71.0,6.0,12.0,3.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1,2.0,4.0,1.1,1.5,59.0,14.0,7.0,16.6,1.1,1.1,0.9,6.0,2.0,33.3,33.0,5.0,2.4,-1.6,2,0.8,0.9,12.0,46.0,16.0,7.0,53.0,612.0,474.0,7.0,1.0,41,0.0,316.0,32.0,208.0,9.0,5.0,4.0,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,4.0,1.0,4.0,1.5,70.0,26.0,11.0,17.0,4.0,3.2,0.0,3.0,2.0,100.0,31.0,5.0,1.1,0.1,2,2.9,2.9,23.0,40.0,17.0,5.0,64.0,651.0,579.0,6.0,2.0,17,0.0,368.0,49.0,225.0,11.0,12.0,2.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,4.0,1.0,2.2,2.1,53.0,16.0,8.0,15.6,2.2,2.2,1.8,5.0,4.0,80.0,42.0,3.0,1.8,0.8,4,2.2,1.9,15.0,31.0,7.0,0.0,38.0,585.0,501.0,3.0,4.0,35,0.0,345.0,33.0,132.0,11.0,14.0,7.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1,1.0,3.0,1.5,3.0,78.0,25.0,10.0,19.5,1.5,1.5,-0.5,7.0,4.0,57.1,26.0,6.0,2.9,-0.1,1,1.0,2.0,21.0,79.0,30.0,6.0,109.0,812.0,697.0,17.0,1.0,18,1.0,388.0,66.0,411.0,10.0,9.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,3.0,1.0,1.3,1.2,56.0,15.0,6.0,17.3,1.3,1.3,1.7,2.0,1.0,50.0,58.0,4.0,0.4,-0.6,2,0.7,0.8,12.0,31.0,8.0,1.0,33.0,595.0,528.0,5.0,3.0,19,0.0,314.0,29.0,161.0,14.0,17.0,5.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3.0,1.0,1.7,1.0,56.0,10.0,8.0,17.1,1.7,1.7,1.3,4.0,3.0,75.0,52.0,2.0,0.7,-0.3,3,1.7,0.6,10.0,17.0,7.0,2.0,27.0,677.0,614.0,1.0,6.0,29,0.0,336.0,14.0,86.0,9.0,8.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,3.0,1.0,1.9,1.1,61.0,13.0,4.0,17.1,1.9,1.9,0.1,3.0,2.0,66.7,52.0,3.0,0.6,-0.4,2,1.8,1.2,11.0,20.0,7.0,2.0,32.0,550.0,469.0,4.0,5.0,34,1.0,320.0,16.0,111.0,12.0,17.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,6.0,1.7,1.6,61.0,11.0,3.0,15.4,1.7,1.7,-0.7,9.0,4.0,33.3,29.0,4.0,3.1,-1.9,1,1.6,1.6,10.0,29.0,9.0,1.0,39.0,550.0,478.0,3.0,6.0,27,1.0,329.0,20.0,137.0,21.0,19.0,6.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2.0,2.0,2.3,2.3,46.0,14.0,3.0,17.0,2.3,2.3,-0.3,4.0,2.0,75.0,48.0,3.0,2.0,0.0,1,1.4,0.7,8.0,14.0,3.0,1.0,27.0,454.0,378.0,8.0,5.0,30,0.0,206.0,22.0,103.0,12.0,20.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,0.8,0.8,45.0,5.0,3.0,12.1,0.8,0.8,0.2,5.0,3.0,60.0,48.0,5.0,1.0,-1.0,0,0.6,0.5,4.0,19.0,5.0,0.0,20.0,530.0,459.0,2.0,1.0,22,1.0,267.0,10.0,89.0,11.0,9.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.4,0.7,71.0,18.0,6.0,18.1,1.4,1.4,-0.4,5.0,4.0,80.0,42.0,5.0,0.9,-0.1,1,1.0,0.9,11.0,32.0,8.0,2.0,43.0,857.0,767.0,7.0,1.0,27,0.0,434.0,33.0,198.0,12.0,8.0,0.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,0.5,0.7,79.0,7.0,2.0,15.6,0.5,0.5,-0.5,4.0,3.0,75.0,38.0,6.0,0.6,-0.4,0,0.4,0.7,5.0,77.0,9.0,1.0,73.0,914.0,807.0,3.0,2.0,9,0.0,530.0,27.0,180.0,5.0,15.0,3.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.5,1.1,61.0,11.0,6.0,16.5,1.5,1.5,-0.5,1.0,1.0,0.0,28.0,4.0,0.0,0.0,1,1.3,1.0,7.0,28.0,5.0,0.0,41.0,664.0,568.0,6.0,2.0,16,1.0,385.0,28.0,140.0,13.0,16.0,3.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,3.0,2.0,1.5,1.9,53.0,10.0,4.0,18.6,1.5,0.7,1.5,5.0,3.0,80.0,32.0,6.0,1.8,-0.2,2,0.6,1.0,8.0,30.0,7.0,1.0,43.0,580.0,492.0,4.0,8.0,22,0.0,304.0,18.0,126.0,7.0,12.0,0.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1,2.0,3.0,1.1,2.1,68.0,18.0,9.0,18.6,1.1,1.1,0.9,4.0,1.0,50.0,23.0,2.0,2.0,-1.0,2,1.0,1.3,15.0,60.0,13.0,4.0,85.0,697.0,609.0,8.0,1.0,29,1.0,396.0,46.0,228.0,12.0,16.0,3.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2.0,1.0,1.5,1.5,62.0,18.0,7.0,16.1,1.5,1.5,0.5,1.0,0.0,100.0,30.0,3.0,1.0,0.0,2,1.3,1.3,13.0,49.0,16.0,1.0,60.0,641.0,549.0,7.0,4.0,23,1.0,387.0,34.0,232.0,10.0,8.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,2.6,0.6,72.0,29.0,11.0,14.2,2.6,2.6,-1.6,3.0,2.0,66.7,35.0,11.0,1.1,0.1,1,2.0,2.2,22.0,63.0,26.0,7.0,100.0,840.0,744.0,9.0,2.0,18,0.0,440.0,61.0,282.0,5.0,8.0,2.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,2.0,0.7,2.2,50.0,6.0,1.0,17.0,0.7,0.7,-0.7,8.0,6.0,75.0,41.0,6.0,1.4,-0.6,0,0.7,0.4,6.0,32.0,6.0,1.0,28.0,561.0,494.0,1.0,10.0,21,1.0,245.0,13.0,100.0,9.0,10.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.2,1.3,65.0,18.0,6.0,17.6,1.2,1.2,-0.2,3.0,2.0,66.7,39.0,9.0,1.2,0.2,1,1.0,1.1,13.0,59.0,15.0,2.0,63.0,795.0,715.0,1.0,5.0,27,1.0,459.0,28.0,223.0,11.0,12.0,2.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,4.0,2.0,3.2,2.3,45.0,13.0,7.0,15.2,3.2,1.9,0.8,3.0,1.0,33.3,35.0,1.0,2.2,0.2,2,1.1,0.9,8.0,23.0,7.0,0.0,28.0,486.0,396.0,7.0,8.0,29,1.0,240.0,21.0,124.0,18.0,6.0,2.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.0,0.0,2.3,0.7,68.0,22.0,8.0,14.4,2.3,2.3,-2.3,2.0,2.0,100.0,42.0,6.0,0.2,0.2,0,2.0,1.9,18.0,68.0,15.0,4.0,70.0,905.0,826.0,0.0,0.0,20,0.0,496.0,41.0,269.0,6.0,4.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.0,0.0,1.0,1.1,72.0,11.0,3.0,14.2,1.0,1.0,-1.0,3.0,3.0,100.0,39.0,5.0,0.4,0.4,0,1.1,1.7,11.0,66.0,18.0,4.0,60.0,849.0,748.0,8.0,0.0,20,0.0,436.0,42.0,285.0,10.0,13.0,3.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1,0.0,4.0,0.9,3.1,59.0,9.0,2.0,13.9,0.9,0.9,-0.9,8.0,4.0,50.0,40.0,3.0,4.4,0.4,0,0.4,0.5,4.0,26.0,2.0,0.0,23.0,577.0,441.0,4.0,8.0,31,2.0,295.0,13.0,104.0,14.0,13.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,4.0,1.0,1.4,0.3,68.0,13.0,6.0,16.7,1.4,1.4,2.6,5.0,4.0,80.0,39.0,5.0,0.8,-0.2,4,1.4,1.0,11.0,33.0,5.0,3.0,26.0,902.0,841.0,3.0,1.0,34,2.0,512.0,14.0,141.0,8.0,14.0,2.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,1.0,2.0,1.2,1.6,48.0,5.0,2.0,17.8,1.2,0.4,-0.2,6.0,4.0,66.7,38.0,5.0,1.8,-0.2,0,0.4,0.4,3.0,18.0,9.0,1.0,25.0,525.0,421.0,6.0,6.0,29,0.0,252.0,22.0,121.0,13.0,14.0,6.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,5.0,0.0,2.9,0.6,79.0,24.0,9.0,15.1,2.9,2.9,1.1,1.0,1.0,100.0,17.0,4.0,0.3,0.3,2,1.8,2.3,17.0,91.0,16.0,5.0,84.0,930.0,846.0,10.0,3.0,19,0.0,474.0,47.0,395.0,5.0,3.0,2.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1.0,1.0,1.3,0.3,64.0,23.0,7.0,16.3,1.3,1.3,-0.3,2.0,1.0,50.0,36.0,9.0,0.4,-0.6,1,1.1,1.0,20.0,49.0,8.0,3.0,62.0,685.0,599.0,11.0,2.0,20,0.0,327.0,37.0,198.0,9.0,14.0,1.0,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,0.0,3.0,0.3,1.9,35.0,6.0,1.0,14.9,0.3,0.3,-0.3,8.0,5.0,62.5,47.0,8.0,2.7,-0.3,0,0.3,0.2,5.0,14.0,3.0,0.0,18.0,395.0,313.0,6.0,5.0,19,0.0,192.0,14.0,81.0,11.0,8.0,0.0,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1,1.0,3.0,0.7,2.5,57.0,9.0,2.0,17.7,0.7,0.7,0.3,6.0,3.0,50.0,23.0,7.0,3.8,0.8,1,0.7,0.9,9.0,41.0,9.0,2.0,47.0,636.0,553.0,4.0,6.0,21,1.0,395.0,16.0,164.0,12.0,8.0,5.0,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1,2.0,5.0,1.3,2.2,47.0,16.0,4.0,17.9,1.3,1.3,0.7,11.0,6.0,54.5,59.0,12.0,4.5,-0.5,2,1.2,1.4,11.0,16.0,9.0,3.0,27.0,515.0,413.0,7.0,6.0,35,3.0,204.0,30.0,150.0,15.0,9.0,2.0,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.0,1.0,0.5,0.7,54.0,10.0,3.0,18.9,0.5,0.5,0.5,4.0,3.0,75.0,47.0,2.0,1.0,0.0,1,0.3,0.2,4.0,25.0,1.0,0.0,31.0,529.0,424.0,4.0,5.0,17,0.0,267.0,21.0,134.0,10.0,16.0,2.0,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1,0.0,1.0,1.1,1.0,61.0,12.0,4.0,15.6,1.1,1.1,-1.1,4.0,3.0,75.0,78.0,6.0,0.8,-0.2,0,0.9,1.3,10.0,27.0,9.0,1.0,45.0,687.0,586.0,9.0,5.0,20,0.0,334.0,20.0,189.0,6.0,12.0,1.0,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1,0.0,2.0,0.6,3.2,47.0,8.0,2.0,16.3,0.6,0.6,-0.6,7.0,5.0,85.7,57.0,9.0,2.1,0.1,0,0.6,0.6,6.0,9.0,3.0,0.0,14.0,500.0,391.0,3.0,7.0,17,2.0,246.0,16.0,90.0,15.0,7.0,3.0,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,2.0,1.0,1.1,1.3,51.0,14.0,4.0,20.2,1.1,1.1,0.9,2.0,1.0,50.0,35.0,4.0,0.3,-0.7,2,1.0,0.8,9.0,22.0,2.0,0.0,24.0,452.0,313.0,6.0,6.0,22,0.0,187.0,26.0,195.0,6.0,13.0,3.0,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
